コード,企業名,市場区分,業種,年度,売上高（億円）,営業利益（億円）,経常利益（億円）,純利益（億円）,EPS,ROE,ROA,IT投資比率,IT投資規模（億円）
8185.0,チヨダ,プライム（内国株式）,小売,2025/02,918.0,22.0,26.0,29.0,83.08,5.62,3.7,0.0084,8
6699.0,ダイヤモンドエレクトリックホールディングス,プライム（内国株式）,機械,2025/03,917.0,23.0,15.0,4.0,49.07,3.61,0.52,0.0114,10
2915.0,ケンコーマヨネーズ,プライム（内国株式）,食料品,2025/03,917.0,48.0,50.0,35.0,221.62,8.77,5.47,0.0095,9
9535.0,広島ガス,プライム（内国株式）,エネルギー,2025/03,916.0,13.0,19.0,17.0,24.61,2.47,1.3,0.0,0
8358.0,スルガ銀行,プライム（内国株式）,銀行,2025/03,911.0,,262.0,202.0,106.85,6.82,0.58,0.0795,72
3096.0,オーシャンシステム,スタンダード（内国株式）,小売,2025/03,911.0,18.0,18.0,10.0,111.51,9.37,4.36,0.0084,8
,リガク・ホールディングス,プライム（内国株式）,,2024/12,907.0,184.0,,136.0,60.44,16.65,7.67,0.0,0
5192.0,三ツ星ベルト,プライム（内国株式）,化学,2025/03,905.0,89.0,92.0,91.0,320.24,9.46,7.07,0.0095,9
2669.0,カネ美食品,スタンダード（内国株式）,小売,2025/02,905.0,31.0,31.0,19.0,201.32,6.7,5.21,0.0084,8
5186.0,ニッタ,プライム（内国株式）,化学,2025/03,903.0,52.0,146.0,121.0,436.73,7.91,6.74,0.0095,9
8386.0,百十四銀行,プライム（内国株式）,銀行,2025/03,900.0,,199.0,137.0,481.21,4.17,0.24,0.0795,72
1982.0,日比谷総合設備,プライム（内国株式）,建設,2025/03,898.0,75.0,81.0,59.0,265.01,8.38,5.91,0.0064,6
7539.0,アイナボホールディングス,スタンダード（内国株式）,商社,2024/09,898.0,22.0,25.0,13.0,54.86,5.1,2.82,0.0084,8
5185.0,フコク,プライム（内国株式）,化学,2025/03,897.0,47.0,46.0,29.0,181.85,6.77,3.69,0.0095,9
7381.0,北國フィナンシャルホールディングス,プライム（内国株式）,,2025/03,896.0,,123.0,81.0,355.03,3.83,0.13,0.0,0
9890.0,マキヤ,スタンダード（内国株式）,小売,2025/03,894.0,23.0,24.0,15.0,149.86,7.2,3.76,0.0084,8
1814.0,大末建設,プライム（内国株式）,建設,2025/03,890.0,37.0,37.0,21.0,197.43,8.96,3.71,0.0064,6
7976.0,三菱鉛筆,プライム（内国株式）,機械,2024/12,888.0,122.0,130.0,113.0,204.78,8.78,6.37,0.0114,10
6023.0,ダイハツインフィニアース,スタンダード（内国株式）,自動車・関連部品,2025/03,888.0,76.0,76.0,57.0,180.9,12.95,5.95,0.0114,10
7522.0,ワタミ,プライム（内国株式）,小売,2025/03,887.0,46.0,52.0,35.0,87.9,13.14,4.93,0.0084,7
1377.0,サカタのタネ,プライム（内国株式）,一次・二次産業,2024/05,887.0,105.0,111.0,162.0,365.21,10.1,8.39,0.0095,8
6258.0,平田機工,プライム（内国株式）,機械,2025/03,885.0,69.0,69.0,48.0,154.33,6.96,3.67,0.0114,10
7740.0,タムロン,プライム（内国株式）,機械,2024/12,885.0,192.0,193.0,145.0,351.6,17.64,14.22,0.0114,10
4547.0,キッセイ薬品工業,プライム（内国株式）,医薬品,2025/03,883.0,58.0,70.0,120.0,274.2,5.72,4.9,0.0095,8
5273.0,三谷セキサン,スタンダード（内国株式）,素材,2025/03,878.0,139.0,149.0,102.0,561.42,11.49,8.12,0.0095,8
9946.0,ミニストップ,プライム（内国株式）,小売,2025/02,875.0,-35.0,-29.0,-68.0,-233.52,,,0.0084,7
4559.0,ゼリア新薬工業,プライム（内国株式）,医薬品,2025/03,873.0,122.0,128.0,99.0,225.42,11.1,6.24,0.0095,8
4343.0,イオンファンタジー,プライム（内国株式）,サービス,2025/02,872.0,43.0,34.0,-18.0,-91.87,,,0.0185,16
7965.0,象印マホービン,プライム（内国株式）,機械,2024/11,872.0,60.0,74.0,65.0,96.62,7.47,5.63,0.0114,10
6363.0,酉島製作所,プライム（内国株式）,機械,2025/03,865.0,54.0,45.0,41.0,152.94,7.27,3.52,0.0114,10
1888.0,若築建設,プライム（内国株式）,建設,2025/03,865.0,52.0,52.0,37.0,289.92,7.64,4.02,0.0064,6
8616.0,東海東京フィナンシャル・ホールディングス,プライム（内国株式）,證券,2025/03,863.0,117.0,151.0,110.0,44.08,6.09,0.78,0.0795,69
2498.0,オリエンタルコンサルタンツホールディングス,スタンダード（内国株式）,サービス,2024/09,863.0,47.0,40.0,26.0,428.24,10.66,3.98,0.0185,16
6277.0,ホソカワミクロン,プライム（内国株式）,機械,2024/09,854.0,83.0,92.0,56.0,371.96,9.07,5.69,0.0114,10
1414.0,ショーボンドホールディングス,プライム（内国株式）,建設,2024/06,854.0,197.0,204.0,143.0,273.72,13.89,11.0,0.0064,5
6742.0,京三製作所,プライム（内国株式）,機械,2025/03,854.0,61.0,66.0,48.0,76.26,9.25,3.8,0.0114,10
5909.0,コロナ,スタンダード（内国株式）,素材,2025/03,852.0,13.0,17.0,11.0,37.77,1.45,1.08,0.0095,8
4216.0,旭有機材,プライム（内国株式）,化学,2025/03,852.0,111.0,112.0,76.0,401.25,9.82,7.21,0.0095,8
6937.0,古河電池,プライム（内国株式）,機械,2025/03,848.0,55.0,57.0,22.0,68.46,5.63,3.27,0.0114,10
4078.0,堺化学工業,プライム（内国株式）,化学,2025/03,844.0,61.0,63.0,50.0,309.16,6.41,4.07,0.0095,8
1965.0,テクノ菱和,スタンダード（内国株式）,建設,2025/03,842.0,96.0,99.0,73.0,344.88,13.71,9.05,0.0064,5
2533.0,オエノンホールディングス,プライム（内国株式）,食料品,2024/12,841.0,34.0,36.0,27.0,47.39,11.55,4.9,0.0095,8
8336.0,武蔵野銀行,プライム（内国株式）,銀行,2025/03,841.0,,181.0,131.0,397.39,4.91,0.24,0.0795,67
8005.0,スクロール,プライム（内国株式）,小売,2025/03,840.0,61.0,64.0,43.0,124.14,11.7,7.62,0.0084,7
9601.0,松竹,プライム（内国株式）,通信,2025/02,840.0,17.0,-25.0,-7.0,-48.32,,,0.0185,16
6638.0,ミマキエンジニアリング,プライム（内国株式）,機械,2025/03,840.0,91.0,84.0,62.0,213.35,19.11,8.08,0.0114,10
4966.0,上村工業,スタンダード（内国株式）,化学,2025/03,838.0,188.0,200.0,141.0,872.87,13.27,10.78,0.0095,8
2317.0,システナ,プライム（内国株式）,通信,2025/03,836.0,121.0,119.0,85.0,23.17,26.12,16.38,0.0185,15
2337.0,いちご,プライム（内国株式）,サービス,2025/02,836.0,163.0,138.0,152.0,34.86,13.68,3.73,0.0185,15
2698.0,キャンドゥ,スタンダード（内国株式）,,2025/02,834.0,8.0,9.0,-2.0,-10.19,,,0.0,0
7460.0,ヤギ,スタンダード（内国株式）,商社,2025/03,834.0,36.0,38.0,26.0,313.79,6.08,3.31,0.0084,7
3635.0,コーエーテクモホールディングス,プライム（内国株式）,通信,2025/03,832.0,321.0,500.0,376.0,119.14,19.96,17.93,0.0185,15
1379.0,ホクト,プライム（内国株式）,一次・二次産業,2025/03,831.0,66.0,70.0,44.0,140.62,7.82,4.13,0.0095,8
3046.0,ジンズホールディングス,プライム（内国株式）,小売,2024/08,830.0,78.0,77.0,47.0,200.13,18.25,8.64,0.0084,7
6800.0,ヨコオ,プライム（内国株式）,機械,2025/03,829.0,42.0,39.0,22.0,95.54,4.29,2.92,0.0114,9
5445.0,東京鐵鋼,プライム（内国株式）,素材,2025/03,826.0,147.0,151.0,109.0,1238.67,18.19,13.36,0.0095,8
8923.0,トーセイ,プライム（内国株式）,サービス,2024/11,822.0,185.0,,120.0,247.43,13.24,4.33,0.0185,15
3168.0,ＭＥＲＦ,スタンダード（内国株式）,商社,2024/08,821.0,15.0,10.0,5.0,37.72,5.62,2.0,0.0084,7
8609.0,岡三証券グループ,プライム（内国株式）,證券,2025/03,819.0,128.0,156.0,117.0,57.61,5.6,0.84,0.0795,65
3333.0,あさひ,プライム（内国株式）,小売,2025/02,816.0,55.0,56.0,36.0,136.48,9.09,6.53,0.0084,7
9270.0,バリュエンスホールディングス,グロース（内国株式）,商社,2024/08,815.0,-4.0,-8.0,-17.0,-131.53,,,0.0084,7
3183.0,ウイン・パートナーズ,プライム（内国株式）,商社,2025/03,814.0,28.0,28.0,20.0,70.45,8.39,4.33,0.0084,7
4221.0,大倉工業,プライム（内国株式）,化学,2024/12,812.0,46.0,51.0,44.0,363.89,7.03,4.23,0.0095,8
9305.0,ヤマタネ,プライム（内国株式）,商社,2025/03,809.0,38.0,36.0,31.0,149.71,5.29,1.85,0.0084,7
6590.0,芝浦メカトロニクス,プライム（内国株式）,機械,2025/03,809.0,141.0,140.0,103.0,787.7,21.83,10.84,0.0114,9
1866.0,北野建設,スタンダード（内国株式）,建設,2025/03,809.0,36.0,41.0,34.0,562.12,7.25,4.47,0.0064,5
6737.0,ＥＩＺＯ,プライム（内国株式）,機械,2025/03,805.0,37.0,46.0,41.0,100.79,3.34,2.63,0.0114,9
8544.0,京葉銀行,プライム（内国株式）,銀行,2025/03,804.0,,182.0,128.0,104.05,4.2,0.19,0.0795,64
4968.0,荒川化学工業,プライム（内国株式）,化学,2025/03,802.0,11.0,9.0,26.0,133.27,4.52,2.16,0.0095,8
8393.0,宮崎銀行,プライム（内国株式）,銀行,2025/03,802.0,,139.0,98.0,573.92,5.16,0.24,0.0795,64
9336.0,大栄環境,プライム（内国株式）,,2025/03,802.0,215.0,215.0,144.0,145.53,15.24,7.77,0.0,0
7814.0,日本創発グループ,スタンダード（内国株式）,機械,2024/12,801.0,44.0,42.0,29.0,58.91,18.69,3.82,0.0114,9
8869.0,明和地所,スタンダード（内国株式）,サービス,2025/03,799.0,52.0,38.0,29.0,123.55,8.53,1.9,0.0185,15
7438.0,コンドーテック,プライム（内国株式）,商社,2025/03,792.0,45.0,47.0,33.0,127.98,9.01,5.01,0.0084,7
7215.0,ファルテック,スタンダード（内国株式）,自動車・関連部品,2025/03,791.0,24.0,29.0,3.0,34.98,1.75,0.49,0.0114,9
5142.0,アキレス,プライム（内国株式）,化学,2025/03,791.0,-4.0,-2.0,4.0,30.61,1.09,0.54,0.0095,8
7408.0,ジャムコ,プライム（内国株式）,自動車・関連部品,2025/03,790.0,74.0,59.0,43.0,159.64,22.75,3.71,0.0114,9
8388.0,阿波銀行,プライム（内国株式）,銀行,2025/03,790.0,,179.0,132.0,330.86,3.95,0.33,0.0795,63
6413.0,理想科学工業,プライム（内国株式）,機械,2025/03,787.0,62.0,64.0,41.0,62.8,6.15,4.6,0.0114,9
3388.0,明治電機工業,プライム（内国株式）,商社,2025/03,787.0,33.0,36.0,24.0,191.28,7.08,4.49,0.0084,7
9304.0,澁澤倉庫,プライム（内国株式）,運輸・倉庫,2025/03,786.0,47.0,56.0,49.0,337.16,7.62,4.18,0.0129,10
2371.0,カカクコム,プライム（内国株式）,サービス,2025/03,784.0,293.0,,200.0,101.33,32.41,21.42,0.0185,15
5727.0,東邦チタニウム,プライム（内国株式）,素材,2024/03,784.0,56.0,63.0,50.0,69.56,8.76,3.93,0.0095,7
5563.0,新日本電工,プライム（内国株式）,素材,2024/12,782.0,69.0,49.0,31.0,22.91,4.27,3.08,0.0095,7
8392.0,大分銀行,プライム（内国株式）,銀行,2025/03,779.0,,111.0,76.0,485.56,3.63,0.17,0.0795,62
3355.0,クリヤマホールディングス,スタンダード（内国株式）,商社,2024/12,779.0,45.0,53.0,35.0,180.78,7.86,5.01,0.0084,7
2594.0,キーコーヒー,プライム（内国株式）,食料品,2025/03,779.0,6.0,8.0,3.0,15.97,1.11,0.59,0.0095,7
7607.0,進和,プライム（内国株式）,商社,2024/08,778.0,36.0,39.0,27.0,203.93,6.58,4.16,0.0084,7
2991.0,ランドネット,スタンダード（内国株式）,サービス,2024/07,778.0,28.0,25.0,18.0,154.42,20.77,6.78,0.0185,14
7716.0,ナカニシ,スタンダード（内国株式）,機械,2024/12,770.0,146.0,173.0,86.0,101.37,7.1,5.42,0.0114,9
2588.0,プレミアムウォーターホールディングス,スタンダード（内国株式）,食料品,2025/03,769.0,115.0,,56.0,189.38,22.47,5.02,0.0095,7
7384.0,プロクレアホールディングス,プライム（内国株式）,,2025/03,768.0,,41.0,28.0,99.16,1.78,0.05,0.0,0
4839.0,ＷＯＷＯＷ,プライム（内国株式）,通信,2025/03,768.0,20.0,30.0,6.0,22.56,0.94,0.63,0.0185,14
8881.0,日神グループホールディングス,プライム（内国株式）,サービス,2025/03,762.0,34.0,31.0,21.0,44.03,3.01,1.54,0.0185,14
9722.0,藤田観光,プライム（内国株式）,サービス,2024/12,762.0,123.0,126.0,91.0,762.13,35.61,9.71,0.0185,14
4917.0,マンダム,プライム（内国株式）,化学,2025/03,762.0,10.0,22.0,19.0,41.25,2.66,1.91,0.0095,7
6118.0,アイダエンジニアリング,プライム（内国株式）,機械,2025/03,760.0,55.0,56.0,51.0,88.45,6.11,4.15,0.0114,9
6464.0,ツバキ・ナカシマ,プライム（内国株式）,機械,2024/12,759.0,8.0,,9.0,22.91,1.48,0.52,0.0114,9
5011.0,ニチレキグループ,プライム（内国株式）,エネルギー,2025/03,757.0,63.0,70.0,48.0,164.89,6.27,4.31,0.0,0
2162.0,ｎｍｓ　ホールディングス,スタンダード（内国株式）,サービス,2025/03,757.0,16.0,16.0,6.0,39.79,11.97,1.74,0.0185,14
7635.0,杉田エース,スタンダード（内国株式）,商社,2025/03,757.0,8.0,10.0,5.0,96.36,4.44,1.34,0.0084,6
9746.0,ＴＫＣ,プライム（内国株式）,通信,2024/09,752.0,155.0,160.0,113.0,216.2,11.03,9.03,0.0185,14
9324.0,安田倉庫,プライム（内国株式）,運輸・倉庫,2025/03,751.0,35.0,50.0,28.0,96.74,2.99,1.33,0.0129,10
7322.0,三十三フィナンシャルグループ,プライム（内国株式）,銀行,2025/03,749.0,,118.0,87.0,332.52,4.2,0.19,0.0795,60
3431.0,宮地エンジニアリンググループ,プライム（内国株式）,素材,2025/03,747.0,92.0,95.0,49.0,181.78,12.01,5.37,0.0095,7
2831.0,はごろもフーズ,スタンダード（内国株式）,食料品,2025/03,746.0,28.0,34.0,25.0,261.3,5.94,3.58,0.0095,7
4212.0,積水樹脂,プライム（内国株式）,化学,2025/03,742.0,50.0,54.0,35.0,112.05,3.7,2.54,0.0095,7
9755.0,応用地質,プライム（内国株式）,サービス,2024/12,741.0,44.0,53.0,40.0,170.37,5.15,3.75,0.0185,14
8698.0,マネックスグループ,プライム（内国株式）,證券,2025/03,738.0,125.0,,-51.0,-19.79,,,0.0795,59
3769.0,ＧＭＯペイメントゲートウェイ,プライム（内国株式）,通信,2024/09,738.0,252.0,,187.0,246.62,18.18,5.43,0.0185,14
6143.0,ソディック,プライム（内国株式）,機械,2024/12,737.0,22.0,36.0,41.0,81.04,4.88,2.84,0.0114,8
3434.0,アルファＣｏ,スタンダード（内国株式）,素材,2025/03,735.0,9.0,6.0,-3.0,-31.38,,,0.0095,7
5210.0,日本山村硝子,スタンダード（内国株式）,素材,2025/03,733.0,31.0,32.0,28.0,271.47,5.06,2.92,0.0095,7
4461.0,第一工業製薬,プライム（内国株式）,化学,2025/03,733.0,54.0,57.0,26.0,269.99,6.67,2.66,0.0095,7
7421.0,カッパ・クリエイト,プライム（内国株式）,小売,2025/03,732.0,14.0,15.0,10.0,20.91,9.52,3.32,0.0084,6
7952.0,河合楽器製作所,プライム（内国株式）,機械,2025/03,729.0,3.0,5.0,4.0,47.1,0.91,0.55,0.0114,8
8275.0,フォーバル,スタンダード（内国株式）,商社,2025/03,726.0,37.0,40.0,22.0,83.06,12.36,5.15,0.0084,6
3526.0,芦森工業,スタンダード（内国株式）,自動車・関連部品,2025/03,726.0,46.0,42.0,28.0,458.43,11.07,5.08,0.0114,8
4611.0,大日本塗料,プライム（内国株式）,化学,2025/03,725.0,47.0,52.0,94.0,331.39,14.51,7.08,0.0095,7
3856.0,Ａｂａｌａｎｃｅ,スタンダード（内国株式）,機械,2025/03,724.0,36.0,37.0,10.0,53.45,3.93,0.65,0.0114,8
2222.0,寿スピリッツ,プライム（内国株式）,食料品,2025/03,723.0,176.0,177.0,121.0,77.99,30.24,23.32,0.0095,7
2003.0,日東富士製粉,スタンダード（内国株式）,食料品,2025/03,723.0,51.0,56.0,36.0,389.89,7.19,5.64,0.0095,7
7806.0,ＭＴＧ,グロース（内国株式）,機械,2024/09,719.0,33.0,37.0,23.0,57.66,5.13,3.9,0.0114,8
5344.0,ＭＡＲＵＷＡ,プライム（内国株式）,素材,2025/03,718.0,269.0,270.0,192.0,1559.43,15.05,13.52,0.0095,7
4958.0,長谷川香料,プライム（内国株式）,化学,2024/09,716.0,94.0,97.0,72.0,175.01,6.04,4.98,0.0095,7
9740.0,セントラル警備保障,プライム（内国株式）,サービス,2025/02,714.0,43.0,46.0,32.0,222.04,8.2,5.09,0.0185,13
5283.0,高見澤,スタンダード（内国株式）,商社,2024/06,714.0,18.0,21.0,8.0,453.41,5.42,1.93,0.0084,6
5184.0,ニチリン,スタンダード（内国株式）,化学,2024/12,714.0,92.0,104.0,62.0,461.8,10.87,7.44,0.0095,7
7822.0,永大産業,スタンダード（内国株式）,機械,2025/03,712.0,-3.0,-4.0,0.0,-0.66,,,0.0114,8
8904.0,ＡＶＡＮＴＩＡ,スタンダード（内国株式）,サービス,2024/08,710.0,9.0,9.0,6.0,41.12,2.12,0.87,0.0185,13
3395.0,サンマルクホールディングス,プライム（内国株式）,小売,2025/03,709.0,36.0,38.0,25.0,123.62,8.23,3.56,0.0084,6
6517.0,デンヨー,プライム（内国株式）,機械,2025/03,708.0,74.0,80.0,56.0,273.99,7.31,5.48,0.0114,8
8070.0,東京産業,プライム（内国株式）,商社,2025/03,707.0,23.0,27.0,22.0,83.04,10.32,2.56,0.0084,6
3611.0,マツオカコーポレーション,スタンダード（内国株式）,一次・二次産業,2025/03,706.0,4.0,42.0,26.0,259.41,5.67,3.59,0.0095,7
3160.0,大光,スタンダード（内国株式）,商社,2024/05,705.0,11.0,11.0,8.0,51.79,12.53,3.2,0.0084,6
8346.0,東邦銀行,プライム（内国株式）,銀行,2025/03,704.0,,112.0,74.0,29.78,3.77,0.11,0.0795,56
9519.0,レノバ,プライム（内国株式）,エネルギー,2025/03,702.0,41.0,,27.0,29.85,3.02,0.51,0.0,0
1793.0,大本組,スタンダード（内国株式）,建設,2025/03,701.0,18.0,21.0,18.0,63.45,2.76,1.98,0.0064,4
9845.0,パーカーコーポレーション,スタンダード（内国株式）,化学,2025/03,700.0,49.0,45.0,28.0,112.39,6.18,3.97,0.0095,7
4722.0,フューチャー,プライム（内国株式）,通信,2024/12,699.0,147.0,150.0,103.0,116.49,18.6,11.21,0.0185,13
9889.0,ＪＢＣＣホールディングス,プライム（内国株式）,通信,2025/03,699.0,62.0,63.0,46.0,74.17,19.04,10.35,0.0185,13
7702.0,ＪＭＳ,スタンダード（内国株式）,機械,2025/03,697.0,9.0,5.0,1.0,3.63,0.22,0.11,0.0114,8
1813.0,不動テトラ,プライム（内国株式）,建設,2025/03,696.0,32.0,34.0,22.0,145.26,6.43,3.43,0.0064,4
7715.0,長野計器,プライム（内国株式）,機械,2025/03,695.0,77.0,76.0,61.0,316.94,13.83,8.14,0.0114,8
7595.0,アルゴグラフィックス,プライム（内国株式）,通信,2025/03,695.0,102.0,109.0,74.0,349.57,13.02,8.61,0.0185,13
3480.0,ジェイ・エス・ビー,プライム（内国株式）,サービス,2024/10,695.0,81.0,79.0,75.0,354.76,19.67,9.32,0.0185,13
4368.0,扶桑化学工業,プライム（内国株式）,化学,2025/03,695.0,162.0,166.0,116.0,329.68,11.17,8.21,0.0095,7
4099.0,四国化成ホールディングス,プライム（内国株式）,化学,2024/12,695.0,97.0,108.0,88.0,191.37,10.57,6.49,0.0095,7
7670.0,オーウエル,スタンダード（内国株式）,商社,2025/03,694.0,12.0,16.0,18.0,173.89,8.33,3.88,0.0084,6
8399.0,琉球銀行,プライム（内国株式）,銀行,2025/03,692.0,,83.0,58.0,139.02,4.11,0.19,0.0795,55
7466.0,ＳＰＫ,プライム（内国株式）,商社,2025/03,687.0,33.0,36.0,25.0,247.94,9.27,5.65,0.0084,6
1938.0,日本リーテック,プライム（内国株式）,建設,2025/03,687.0,52.0,60.0,47.0,191.24,7.43,5.0,0.0064,4
2708.0,久世,スタンダード（内国株式）,商社,2025/03,686.0,18.0,22.0,18.0,379.14,22.15,7.64,0.0084,6
4848.0,フルキャストホールディングス,プライム（内国株式）,サービス,2024/12,686.0,71.0,73.0,55.0,155.99,19.19,13.25,0.0185,13
5009.0,富士興産,スタンダード（内国株式）,商社,2025/03,683.0,8.0,8.0,7.0,108.83,7.45,3.43,0.0084,6
4301.0,アミューズ,プライム（内国株式）,サービス,2025/03,682.0,28.0,30.0,16.0,99.26,4.78,2.7,0.0185,13
6351.0,鶴見製作所,プライム（内国株式）,機械,2025/03,681.0,103.0,105.0,88.0,358.72,9.3,6.68,0.0114,8
